"","coID","inventory","strata"
"997",9422,17837.36903,1
"998",6957,17852.2802,1
"999",5858,17855.06731,1
"1000",7334,17858.46078,1
"1001",7434,17859.09629,1
"1002",9001,17859.19464,1
"1003",6550,17864.90409,1
"1004",7602,17866.49167,1
"1005",7882,17891.89599,1
"1006",6108,17900.88079,1
"1007",8625,17902.77145,1
"1008",8842,17907.50069,1
"1009",8350,17911.14026,1
"1010",6483,17915.28016,1
"1011",7818,17919.16447,1
"1012",7869,17922.95341,1
"1013",5025,17928.49828,1
"1014",7520,17933.76358,1
"1015",8839,17934.49754,1
"1016",8544,17946.94303,1
"1017",8472,17947.54003,1
"1018",7183,17957.03107,1
"1019",7797,17961.41189,1
"1020",7517,17967.03469,1
"1021",6882,17972.62386,1
"1022",6911,17974.08946,1
"1023",6817,17983.54811,1
"1024",6557,17997.54517,1
"1025",7767,17997.96063,1
"1026",8585,17998.84916,1
"1027",7412,18008.23778,1
"1028",8400,18027.30501,1
"1029",7047,18027.55865,1
"1030",7288,18042.17915,1
"1031",7928,18042.79891,1
"1032",8462,18057.60342,1
"1033",7159,18071.2558,1
"1034",9517,18072.3028,1
"1035",8293,18074.65267,1
"1036",8956,18078.78662,1
"1037",7489,18083.28226,1
"1038",2072,18110.9552,1
"1039",5785,18115.44433,1
"1040",7167,18125.15179,1
"1041",5777,18131.70703,1
"1042",8321,18138.64878,1
"1043",9488,18142.05801,1
"1044",8687,18143.43477,1
"1045",8420,18147.44344,1
"1046",7717,18157.99559,1
"1047",7483,18164.9564,1
"1048",6481,18166.8357,1
"1049",7859,18171.13007,1
"1050",7438,18172.54363,1
"1051",8167,18177.13922,1
"1052",8789,18181.06707,1
"1053",7086,18181.86119,1
"1054",5754,18204.05796,1
"1055",7351,18208.81401,1
"1056",8426,18210.10485,1
"1057",8997,18217.37995,1
"1058",8309,18226.83191,1
"1059",5733,18227.31254,1
"1060",6542,18229.74753,1
"1061",1322,18236.86004,1
"1062",8436,18242.44103,1
"1063",7670,18244.87858,1
"1064",6996,18261.12604,1
"1065",8386,18264.52927,1
"1066",6761,18279.13738,1
"1067",6242,18279.48226,1
"1068",6327,18281.27975,1
"1069",6923,18284.19858,1
"1070",8986,18284.72728,1
"1071",8473,18285.35709,1
"1072",8591,18290.41446,1
"1073",7058,18296.52472,1
"1074",8016,18334.64337,1
"1075",4954,18341.00742,1
"1076",9585,18342.27758,1
"1077",8910,18350.53589,1
"1078",7394,18351.96272,1
"1079",6685,18354.26236,1
"1080",7540,18354.65854,1
"1081",6583,18357.78512,1
"1082",7620,18361.68883,1
"1083",7019,18363.24921,1
"1084",8909,18364.34645,1
"1085",6197,18368.30429,1
"1086",6899,18376.22554,1
"1087",9218,18376.2627,1
"1088",7654,18386.39661,1
"1089",811,18389.218,1
"1090",6605,18401.15719,1
"1091",6704,18418.03649,1
"1092",6553,18418.19652,1
"1093",5517,18424.84889,1
"1094",7850,18425.49749,1
"1095",7543,18426.688,1
"1096",6599,18434.94847,1
"1097",6498,18435.72238,1
"1098",5842,18437.07006,1
"1099",4699,18446.02062,1
"1100",6727,18464.00753,1
"1101",8692,18472.9387,1
"1102",4792,18477.15285,1
"1103",6936,18479.01635,1
"1104",6838,18489.36538,1
"1105",9536,18492.76262,1
"1106",7575,18493.22954,1
"1107",7272,18501.60723,1
"1108",7736,18507.19094,1
"1109",6686,18510.45069,1
"1110",7807,18519.28098,1
"1111",8721,18519.69337,1
"1112",8356,18527.2871,1
"1113",8331,18530.5876,1
"1114",7781,18533.19054,1
"1115",8889,18536.64819,1
"1116",8929,18541.1265,1
"1117",7337,18544.26686,1
"1118",7908,18550.23706,1
"1119",7588,18551.63088,1
"1120",5832,18553.78994,1
"1121",7768,18554.73186,1
"1122",8959,18561.00499,1
"1123",6115,18565.80265,1
"1124",6347,18567.83279,1
"1125",6986,18571.86459,1
"1126",6958,18578.51863,1
"1127",9076,18593.23757,1
"1128",8040,18601.25178,1
"1129",5200,18601.30937,1
"1130",6590,18603.57342,1
"1131",6096,18603.63892,1
"1132",5705,18610.78097,1
"1133",7229,18617.56764,1
"1134",8297,18619.94905,1
"1135",8776,18623.45615,1
"1136",7315,18625.78492,1
"1137",6961,18637.9614,1
"1138",8308,18640.2592,1
"1139",7336,18644.6758,1
"1140",7286,18651.65668,1
"1141",7060,18666.29612,1
"1142",6046,18671.19434,1
"1143",9563,18672.22109,1
"1144",7097,18672.48997,1
"1145",9031,18680.06237,1
"1146",4336,18685.98279,1
"1147",7796,18686.00357,1
"1148",6648,18694.80914,1
"1149",8566,18698.1903,1
"1150",6288,18700.66504,1
"1151",6752,18701.73062,1
"1152",6948,18711.32589,1
"1153",9757,18719.02825,1
"1154",7206,18723.73745,1
"1155",5968,18725.63021,1
"1156",9659,18732.79592,1
"1157",8730,18734.88106,1
"1158",7751,18740.40359,1
"1159",7259,18743.31221,1
"1160",8835,18745.6326,1
"1161",7301,18750.71819,1
"1162",4632,18755.23949,1
"1163",8987,18757.62526,1
"1164",7381,18762.66384,1
"1165",4643,18767.73474,1
"1166",7894,18777.22308,1
"1167",7571,18779.1981,1
"1168",6164,18796.19095,1
"1169",6141,18796.36833,1
"1170",9492,18797.80455,1
"1171",8604,18799.40351,1
"1172",8672,18800.60588,1
"1173",6370,18804.19545,1
"1174",7615,18804.94594,1
"1175",7494,18812.38809,1
"1176",7709,18831.62983,1
"1177",6181,18833.54552,1
"1178",6663,18833.99264,1
"1179",8753,18835.04751,1
"1180",8397,18839.70912,1
"1181",7911,18840.79146,1
"1182",5970,18847.16798,1
"1183",6661,18851.17229,1
"1184",7707,18855.25468,1
"1185",4800,18856.27883,1
"1186",7733,18857.46837,1
"1187",7420,18860.69545,1
"1188",8926,18884.53595,1
"1189",6431,18903.34833,1
"1190",7782,18905.12283,1
"1191",7166,18907.31304,1
"1192",8302,18911.55975,1
"1193",6548,18915.00342,1
"1194",4739,18916.19598,1
"1195",6962,18919.7222,1
"1196",8038,18919.98933,1
"1197",8754,18921.7747,1
"1198",9762,18923.4426,1
"1199",7534,18933.04336,1
"1200",9545,18947.4803,1
"1201",9259,18955.55238,1
"1202",7198,18958.97252,1
"1203",8542,18959.69187,1
"1204",9662,18970.4835,1
"1205",7180,18972.36641,1
"1206",7743,18972.79799,1
"1207",8819,18977.65599,1
"1208",7316,18980.45457,1
"1209",7713,18985.26571,1
"1210",8058,18987.51322,1
"1211",8991,18987.68371,1
"1212",6445,18991.76273,1
"1213",7720,18995.95031,1
"1214",9544,19002.30951,1
"1215",6326,19014.31834,1
"1216",8792,19014.53467,1
"1217",9086,19018.37137,1
"1218",5824,19020.17345,1
"1219",7922,19029.08917,1
"1220",4064,19033.82802,1
"1221",5691,19040.17101,1
"1222",9357,19049.2011,1
"1223",7871,19053.16871,1
"1224",7775,19065.29224,1
"1225",5784,19066.1464,1
"1226",9479,19073.32473,1
"1227",9577,19073.33734,1
"1228",7676,19078.00638,1
"1229",8120,19083.21862,1
"1230",9689,19086.75373,1
"1231",7817,19087.6711,1
"1232",9535,19088.80453,1
"1233",8962,19090.4896,1
"1234",5411,19091.45988,1
"1235",7511,19096.41722,1
"1236",9685,19103.34642,1
"1237",8310,19106.07676,1
"1238",7175,19120.65415,1
"1239",7389,19126.94239,1
"1240",7554,19127.27427,1
"1241",6117,19127.67113,1
"1242",7361,19127.71653,1
"1243",6009,19130.4647,1
"1244",7095,19131.90788,1
"1245",8990,19137.57992,1
"1246",7556,19139.44488,1
"1247",9484,19146.42349,1
"1248",7172,19148.65719,1
"1249",7135,19150.01931,1
"1250",6103,19152.74529,1
"1251",5901,19160.2747,1
"1252",7528,19163.44839,1
"1253",7567,19169.62546,1
"1254",7651,19173.06195,1
"1255",4574,19177.02561,1
"1256",6819,19177.90753,1
"1257",6907,19180.05592,1
"1258",6972,19182.80543,1
"1259",9415,19193.61712,1
"1260",7981,19196.61172,1
"1261",7577,19197.11499,1
"1262",9168,19198.06971,1
"1263",8815,19201.43235,1
"1264",6214,19206.92713,1
"1265",6527,19210.62895,1
"1266",6933,19211.8562,1
"1267",7319,19213.49631,1
"1268",6260,19213.95849,1
"1269",7357,19225.97623,1
"1270",8701,19230.11002,1
"1271",7892,19232.67647,1
"1272",7221,19236.43949,1
"1273",5914,19239.29134,1
"1274",7130,19248.28653,1
"1275",9170,19249.03428,1
"1276",9485,19250.2372,1
"1277",8823,19251.21879,1
"1278",7886,19251.51971,1
"1279",9506,19251.89316,1
"1280",9668,19256.41301,1
"1281",7681,19256.43756,1
"1282",6269,19258.75884,1
"1283",5525,19262.49048,1
"1284",8055,19264.67184,1
"1285",6763,19273.92804,1
"1286",6888,19276.93754,1
"1287",5866,19278.90979,1
"1288",7248,19281.70635,1
"1289",7529,19287.11058,1
"1290",9404,19289.73939,1
"1291",5915,19293.8239,1
"1292",7851,19294.61707,1
"1293",9367,19307.64978,1
"1294",5772,19308.35282,1
"1295",9653,19325.92698,1
"1296",8036,19327.93043,1
"1297",7690,19329.43321,1
"1298",7784,19333.36033,1
"1299",7297,19340.33509,1
"1300",8006,19345.28695,1
"1301",7031,19359.37272,1
"1302",9222,19360.94463,1
"1303",8769,19361.05561,1
"1304",6383,19364.13543,1
"1305",1329,19376.50861,1
"1306",6852,19378.73221,1
"1307",5865,19393.4734,1
"1308",7493,19395.9335,1
"1309",5799,19399.78332,1
"1310",5977,19404.93825,1
"1311",6751,19414.27912,1
"1312",7444,19422.33615,1
"1313",6111,19423.95061,1
"1314",3218,19428.76631,1
"1315",7131,19430.95997,1
"1316",6707,19434.03121,1
"1317",7950,19435.10047,1
"1318",5752,19440.08233,1
"1319",9749,19445.21927,1
"1320",7491,19453.39831,1
"1321",8149,19458.17055,1
"1322",7353,19460.82948,1
"1323",7279,19471.96194,1
"1324",7547,19473.67564,1
"1325",5889,19475.22456,1
"1326",7909,19475.99521,1
"1327",7437,19487.03921,1
"1328",7328,19487.74101,1
"1329",9688,19489.23516,1
"1330",7472,19492.62274,1
"1331",9112,19494.24809,1
"1332",7056,19503.09519,1
"1333",8850,19507.58664,1
"1334",7508,19511.81505,1
"1335",9299,19513.52982,1
"1336",7821,19528.86276,1
"1337",5740,19530.20547,1
"1338",7197,19542.73,1
"1339",8535,19545.61283,1
"1340",7239,19547.08543,1
"1341",9601,19547.94003,1
"1342",8449,19552.65714,1
"1343",8092,19553.08373,1
"1344",7119,19554.12562,1
"1345",7599,19555.43531,1
"1346",8901,19569.72043,1
"1347",9507,19573.42519,1
"1348",9444,19574.62503,1
"1349",9746,19574.88276,1
"1350",7161,19579.83865,1
"1351",7040,19582.94738,1
"1352",7591,19586.98905,1
"1353",8985,19603.46379,1
"1354",5919,19613.1394,1
"1355",5969,19613.30363,1
"1356",8853,19623.05083,1
"1357",7624,19623.51711,1
"1358",8175,19625.68455,1
"1359",8251,19632.98575,1
"1360",8161,19633.94827,1
"1361",9194,19634.14855,1
"1362",8485,19635.52363,1
"1363",7039,19636.55645,1
"1364",6027,19638.09114,1
"1365",6554,19643.07004,1
"1366",6070,19645.22231,1
"1367",8549,19645.67968,1
"1368",7021,19650.83012,1
"1369",5994,19652.96286,1
"1370",7687,19654.10508,1
"1371",9340,19658.22942,1
"1372",7216,19680.66166,1
"1373",8755,19687.9603,1
"1374",7312,19692.29188,1
"1375",8857,19694.82461,1
"1376",9644,19697.88666,1
"1377",6997,19700.45534,1
"1378",6573,19709.65075,1
"1379",6057,19716.60768,1
"1380",8137,19720.57714,1
"1381",6850,19725.95319,1
"1382",6572,19734.96951,1
"1383",5873,19735.35811,1
"1384",5788,19736.99332,1
"1385",7004,19740.988,1
"1386",9016,19743.26664,1
"1387",8382,19749.26515,1
"1388",8844,19755.07478,1
"1389",7378,19755.29666,1
"1390",6001,19756.16423,1
"1391",7419,19763.72347,1
"1392",8599,19765.10324,1
"1393",5761,19768.62139,1
"1394",7153,19770.05324,1
"1395",7997,19773.92206,1
"1396",5868,19776.56732,1
"1397",6802,19777.37605,1
"1398",7584,19780.79576,1
"1399",6473,19781.16705,1
"1400",5617,19782.42332,1
"1401",6515,19793.22796,1
"1402",8160,19797.12209,1
"1403",8684,19798.55403,1
"1404",9760,19805.50291,1
"1405",7270,19807.95227,1
"1406",5493,19809.75164,1
"1407",9351,19811.23008,1
"1408",8466,19811.70088,1
"1409",6192,19818.10477,1
"1410",9620,19818.38641,1
"1411",8852,19821.06136,1
"1412",5929,19825.95325,1
"1413",8111,19829.22517,1
"1414",2596,19834.68419,1
"1415",9635,19848.01706,1
"1416",8515,19849.4531,1
"1417",6866,19853.02896,1
"1418",9520,19856.52906,1
"1419",7742,19856.80534,1
"1420",7432,19861.44058,1
"1421",9761,19863.8331,1
"1422",6841,19867.77146,1
"1423",7639,19877.04331,1
"1424",6446,19881.40928,1
"1425",7660,19884.94689,1
"1426",4748,19889.56172,1
"1427",6914,19894.50436,1
"1428",7904,19897.1128,1
"1429",6738,19901.87645,1
"1430",9701,19901.92147,1
"1431",7729,19902.37455,1
"1432",7629,19905.91227,1
"1433",4417,19908.60631,1
"1434",7459,19909.06734,1
"1435",5834,19914.28012,1
"1436",7731,19915.25057,1
"1437",6762,19927.54063,1
"1438",7604,19934.996,1
"1439",5921,19936.17874,1
"1440",6770,19944.05923,1
"1441",7719,19945.07413,1
"1442",8752,19948.71096,1
"1443",6174,19956.52525,1
"1444",8209,19975.72672,1
"1445",8249,19985.60458,1
"1446",9564,19991.52623,1
"1447",7396,19993.56568,1
"1448",7578,19994.28615,1
"1449",8915,19999.58967,1
"1450",6069,20007.99974,1
"1451",9504,20009.9862,1
"1452",7414,20011.13134,1
"1453",7755,20013.92878,1
"1454",7806,20020.24797,1
"1455",8457,20027.51703,1
"1456",5918,20032.5296,1
"1457",7674,20033.67823,1
"1458",6464,20038.06454,1
"1459",5913,20039.56494,1
"1460",8424,20047.46716,1
"1461",7298,20047.67699,1
"1462",7889,20052.21031,1
"1463",7478,20052.5244,1
"1464",7723,20052.63769,1
"1465",7466,20055.50568,1
"1466",7957,20055.6851,1
"1467",5963,20056.25881,1
"1468",8876,20056.9221,1
"1469",9708,20057.8843,1
"1470",5750,20067.96359,1
"1471",7906,20068.52769,1
"1472",5604,20074.93003,1
"1473",7694,20079.69813,1
"1474",6966,20082.49791,1
"1475",7311,20084.03777,1
"1476",5741,20087.96986,1
"1477",9513,20088.21673,1
"1478",7704,20096.4259,1
"1479",7724,20097.12309,1
"1480",7121,20101.84246,1
"1481",7686,20102.23867,1
"1482",8226,20103.06492,1
"1483",9497,20103.07756,1
"1484",6990,20108.38407,1
"1485",6361,20112.21733,1
"1486",6883,20115.50069,1
"1487",7340,20116.3445,1
"1488",5849,20130.79807,1
"1489",7065,20134.68034,1
"1490",8527,20135.51819,1
"1491",7025,20138.29086,1
"1492",6050,20149.3479,1
"1493",8771,20149.48664,1
"1494",7644,20152.13107,1
"1495",9537,20154.40298,1
"1496",9551,20156.06183,1
"1497",5439,20171.25355,1
"1498",5980,20173.72875,1
"1499",8263,20180.21731,1
"1500",8946,20180.99945,1
"1501",7277,20182.30911,1
"1502",6259,20187.49836,1
"1503",6820,20190.42074,1
"1504",9656,20190.55814,1
"1505",8631,20196.02981,1
"1506",6989,20203.48594,1
"1507",6041,20217.85312,1
"1508",7792,20224.95557,1
"1509",6864,20236.06074,1
"1510",6212,20243.41056,1
"1511",9570,20253.88873,1
"1512",6156,20260.3638,1
"1513",5798,20260.77198,1
"1514",9014,20266.2338,1
"1515",7458,20267.95137,1
"1516",8960,20276.23491,1
"1517",7107,20282.09444,1
"1518",9617,20284.42562,1
"1519",8969,20285.49286,1
"1520",6044,20286.20127,1
"1521",5855,20290.32176,1
"1522",6253,20294.8076,1
"1523",6730,20296.25096,1
"1524",8713,20310.59057,1
"1525",9730,20313.32001,1
"1526",7431,20315.42604,1
"1527",9705,20317.55473,1
"1528",8170,20326.16726,1
"1529",7732,20335.30557,1
"1530",7935,20336.63245,1
"1531",7788,20339.71445,1
"1532",7664,20346.74698,1
"1533",7984,20347.38593,1
"1534",7778,20356.98412,1
"1535",8060,20370.7765,1
"1536",6120,20371.59075,1
"1537",5468,20371.76472,1
"1538",6092,20374.19267,1
"1539",7195,20376.42278,1
"1540",7862,20379.17481,1
"1541",5789,20385.67139,1
"1542",6439,20386.83962,1
"1543",6617,20388.65521,1
"1544",9648,20391.88747,1
"1545",7900,20392.00598,1
"1546",9575,20398.26955,1
"1547",9743,20404.25101,1
"1548",7573,20405.81457,1
"1549",5734,20410.341,1
"1550",8316,20416.89437,1
"1551",9439,20416.99532,1
"1552",8739,20418.69138,1
"1553",9380,20434.2994,1
"1554",6876,20444.13756,1
"1555",6859,20446.4013,1
"1556",9407,20446.8556,1
"1557",8679,20452.70189,1
"1558",6541,20454.9144,1
"1559",7451,20456.16463,1
"1560",8414,20457.37828,1
"1561",8511,20460.10832,1
"1562",7636,20460.83168,1
"1563",6261,20465.55428,1
"1564",7659,20466.507,1
"1565",7383,20468.66708,1
"1566",7048,20469.45827,1
"1567",7133,20469.86763,1
"1568",6083,20479.65264,1
"1569",7696,20485.4042,1
"1570",6669,20497.86086,1
"1571",4743,20499.9179,1
"1572",8887,20501.69573,1
"1573",2651,20506.8582,1
"1574",6673,20507.04123,1
"1575",7647,20508.30065,1
"1576",5941,20508.36337,1
"1577",6547,20511.25216,1
"1578",8847,20514.58088,1
"1579",7979,20518.79565,1
"1580",7329,20530.29955,1
"1581",6310,20536.74262,1
"1582",6237,20540.46567,1
"1583",7521,20540.91971,1
"1584",8859,20544.26322,1
"1585",5833,20552.28997,1
"1586",7452,20553.51391,1
"1587",9143,20554.41713,1
"1588",7143,20559.59408,1
"1589",5815,20562.47593,1
"1590",7836,20573.91024,1
"1591",9748,20574.28424,1
"1592",6217,20574.79854,1
"1593",7536,20579.17315,1
"1594",6589,20580.80922,1
"1595",6392,20582.21909,1
"1596",8663,20584.19876,1
"1597",8279,20584.6116,1
"1598",5766,20586.04632,1
"1599",9607,20586.36112,1
"1600",7912,20590.14413,1
"1601",8662,20593.90347,1
"1602",8101,20595.84291,1
"1603",7111,20597.12874,1
"1604",8020,20597.3685,1
"1605",7617,20597.90501,1
"1606",9603,20605.10579,1
"1607",6301,20607.54807,1
"1608",9734,20609.71916,1
"1609",7812,20610.23343,1
"1610",6285,20610.30049,1
"1611",7809,20617.26179,1
"1612",9722,20617.79721,1
"1613",5965,20620.5142,1
"1614",7785,20621.12199,1
"1615",9756,20624.33818,1
"1616",6056,20625.24254,1
"1617",7683,20634.53545,1
"1618",9508,20639.07367,1
"1619",5131,20641.99408,1
"1620",6834,20645.43902,1
"1621",9602,20652.94812,1
"1622",7901,20655.9639,1
"1623",9003,20661.97241,1
"1624",7635,20664.45068,1
"1625",7526,20667.13644,1
"1626",7756,20668.77596,1
"1627",7318,20669.73556,1
"1628",7185,20669.95051,1
"1629",3003,20672.29078,1
"1630",8998,20672.70031,1
"1631",8805,20677.39677,1
"1632",7870,20682.63242,1
"1633",9567,20685.71971,1
"1634",9541,20687.32448,1
"1635",5955,20695.93063,1
"1636",8275,20704.67733,1
"1637",7055,20705.74084,1
"1638",9476,20712.35783,1
"1639",6808,20718.36451,1
"1640",9571,20718.71662,1
"1641",4737,20720.87551,1
"1642",7558,20722.15422,1
"1643",7961,20723.70802,1
"1644",6954,20723.9417,1
"1645",8795,20726.00196,1
"1646",5964,20732.21504,1
"1647",8135,20732.47788,1
"1648",6430,20736.82854,1
"1649",8493,20738.0935,1
"1650",5899,20749.63786,1
"1651",6170,20749.93127,1
"1652",6339,20752.01271,1
"1653",5119,20760.21158,1
"1654",5898,20762.58496,1
"1655",9634,20779.97932,1
"1656",7735,20788.2144,1
"1657",9631,20790.8709,1
"1658",8683,20800.64072,1
"1659",9470,20801.50397,1
"1660",6023,20801.75479,1
"1661",7598,20808.51896,1
"1662",6424,20811.06379,1
"1663",8930,20812.00842,1
"1664",5916,20814.5379,1
"1665",6304,20815.88325,1
"1666",7546,20818.06163,1
"1667",9655,20828.58148,1
"1668",8223,20833.13295,1
"1669",8860,20836.97671,1
"1670",6178,20839.86098,1
"1671",5830,20841.11737,1
"1672",8584,20844.22169,1
"1673",9430,20844.29891,1
"1674",9596,20850.63344,1
"1675",9015,20857.84219,1
"1676",5950,20858.96146,1
"1677",7372,20865.8384,1
"1678",8892,20866.15466,1
"1679",8880,20866.25129,1
"1680",6113,20872.82448,1
"1681",6780,20874.5482,1
"1682",6254,20876.5922,1
"1683",9386,20877.53823,1
"1684",8911,20879.86936,1
"1685",5943,20883.79721,1
"1686",8393,20885.34035,1
"1687",5939,20885.53693,1
"1688",9611,20896.00571,1
"1689",6928,20912.73737,1
"1690",8711,20913.1229,1
"1691",8090,20917.65298,1
"1692",6593,20919.09989,1
"1693",7727,20920.21408,1
"1694",8818,20933.55366,1
"1695",9600,20933.64682,1
"1696",7083,20942.11854,1
"1697",5825,20944.79389,1
"1698",6088,20947.16442,1
"1699",7848,20948.03616,1
"1700",6171,20951.24404,1
"1701",9012,20959.20879,1
"1702",9751,20968.12529,1
"1703",6091,20969.49947,1
"1704",6856,20969.90454,1
"1705",6922,20975.70262,1
"1706",8130,20982.20569,1
"1707",6186,20984.94942,1
"1708",6708,20987.59208,1
"1709",8977,20988.26419,1
"1710",8865,20988.9036,1
"1711",8832,21004.57389,1
"1712",5186,21011.70607,1
"1713",7643,21025.85232,1
"1714",6360,21028.17908,1
"1715",6897,21028.90209,1
"1716",5810,21032.67734,1
"1717",6155,21033.11333,1
"1718",8010,21045.55524,1
"1719",7721,21046.29613,1
"1720",5885,21047.49112,1
"1721",5897,21052.15321,1
"1722",6114,21053.45142,1
"1723",9619,21059.46218,1
"1724",9729,21060.37143,1
"1725",9687,21061.38382,1
"1726",7013,21063.56236,1
"1727",6202,21070.72608,1
"1728",6438,21072.3043,1
"1729",9736,21076.39601,1
"1730",5829,21081.94504,1
"1731",6452,21086.45766,1
"1732",5820,21095.02381,1
"1733",8233,21100.15697,1
"1734",8784,21100.36272,1
"1735",7147,21100.62178,1
"1736",6870,21101.68972,1
"1737",6035,21107.99962,1
"1738",8390,21115.61002,1
"1739",8053,21118.33543,1
"1740",9747,21122.37571,1
"1741",8773,21125.90429,1
"1742",8070,21127.20216,1
"1743",7605,21132.73417,1
"1744",5870,21133.75577,1
"1745",2118,21138.31707,1
"1746",7951,21150.73408,1
"1747",7232,21153.55805,1
"1748",8936,21154.92633,1
"1749",7682,21154.93256,1
"1750",9035,21155.76732,1
"1751",9524,21161.35441,1
"1752",6095,21163.02249,1
"1753",9120,21163.66647,1
"1754",7062,21165.16235,1
"1755",3232,21166.0491,1
"1756",9647,21171.16218,1
"1757",8825,21178.05383,1
"1758",7898,21185.88524,1
"1759",9491,21187.93555,1
"1760",7607,21191.18749,1
"1761",5823,21196.82554,1
"1762",8506,21201.35193,1
"1763",5341,21203.60662,1
"1764",5794,21206.88862,1
"1765",5770,21212.33585,1
"1766",9509,21221.02556,1
"1767",6322,21224.54499,1
"1768",6926,21225.63929,1
"1769",7628,21230.5194,1
"1770",6053,21232.93825,1
"1771",6003,21234.95553,1
"1772",4455,21235.74341,1
"1773",8064,21236.91975,1
"1774",9405,21237.42953,1
"1775",8280,21240.93462,1
"1776",8034,21246.82839,1
"1777",8673,21249.63083,1
"1778",7018,21257.44059,1
"1779",7188,21257.84956,1
"1780",7165,21258.93218,1
"1781",9436,21261.67801,1
